id,audio_harmonic,audio_engergy,audio_centroid,audio_contrast_low,audio_contrast_middle,audio_contrast_high,audio_zero_crossing_rate,audio_slience_rate
ACCEDE08069,0.013764331933250084,0.11798405647277832,1031.6658918227565,23.520048562032677,11.6324369694013,43.456477707816546,0.10293534873188406,0.0
ACCEDE09187,0.01387073051152149,0.06556421518325806,1020.9786095183212,16.668856778558606,17.403487753487255,37.40193206433035,0.07812754313151042,0.32954545454545453
ACCEDE01891,0.013032194975176771,0.09837459027767181,1609.2542404631122,12.927694287465462,14.226980162129268,37.35500263900462,0.21980872521033654,0.15625
ACCEDE05466,0.011642402856720266,0.1471811830997467,738.7031565920818,17.732821948698856,13.349762886755652,43.16494849288152,0.06251583614864865,0.0
ACCEDE09490,0.011949659238198771,0.005618144292384386,748.2141925525763,14.140474402473066,16.078956857213377,45.99454189048125,0.0665836171207265,0.9722222222222222
ACCEDE05916,0.013811297330850403,0.05884445458650589,959.4745696922764,14.489147901254182,16.372584173030344,47.10653865990242,0.09103926401289683,0.29310344827586204
ACCEDE08745,0.012529590176061547,0.02122013457119465,1858.0032378572237,13.896341744553544,13.45770674507022,38.60835016769693,0.25731961232311323,0.673469387755102
ACCEDE06633,0.012424140256237356,0.019444987177848816,1418.8165760574138,16.368310574872027,14.762335090439258,39.40095104382306,0.17215702451508622,0.6261682242990654
ACCEDE01283,0.01136438015447048,0.08884257078170776,1012.4358229879083,17.00395941507622,16.17360118616498,43.424022927303525,0.09395021574267783,0.0
ACCEDE08675,0.01099246231155779,0.01437067985534668,1624.702351323813,14.102179443628266,12.674340776391789,36.57018591600222,0.21984507736650485,0.8526315789473684
ACCEDE09711,0.010208476912474156,0.04953764006495476,464.2454978592658,15.793753978301915,12.002414104096342,51.055447069542595,0.03836987197136564,0.0
ACCEDE05489,0.01246887662939999,0.08742785453796387,1168.171073496375,13.85032526029422,13.429769232321048,45.621945124017365,0.13437451414800994,0.0
ACCEDE03641,0.013257831487982716,0.07671075314283371,1034.3631817205458,28.162201183219302,14.793970802867598,52.55761665494813,0.1368597622575431,0.205607476635514
ACCEDE08413,0.015157321071230894,0.055649880319833755,894.0744548690108,22.923657460617072,19.015143127403654,47.913663046651415,0.08173934273097826,0.3176470588235294
