id,optical_flow_mean,optical_flow_std,video_warmc,video_heavyl,video_activep,video_hards,video_darkProportion,video_lightPropertion,video_saturation,video_color_energy,video_color_std
ACCEDE08069,0.036804135888814926,0.16026118397712708,-0.2821915519313424,2.5971941002155168,2.2669709251174868,-3.469444116210937,0.4333836206896553,0.07844019396551728,154.00077586206893,8.534883108445818,45491731.46561324
ACCEDE09187,0.0841737911105156,1.1266226768493652,-0.33337154182760076,3.99616066919192,2.189470787257567,-3.376639297269571,0.2863233901515151,0.08461016414141415,53.179430239898984,7.110286656855607,15848565.564098744
ACCEDE01891,0.04409363493323326,0.5157127976417542,-0.3061304522460943,2.0573695023148146,1.791097218659127,-3.233746923828125,0.6746527777777778,0.07545717592592593,191.6205758101852,22.478467233749143,2585140.7290420304
ACCEDE05466,0.49217489361763,1.5214996337890625,-0.34516840914979263,2.7533200644841274,1.62015498588867,-2.3050569206762566,0.6743799603174603,0.10528356481481482,82.50380539021162,3.9878637516206092,39979639.45208281
ACCEDE09490,0.0022881655022501945,0.13792237639427185,-0.2805604625179127,2.8692778806584363,2.57069832255431,-3.753656700745885,0.4527798353909465,0.04186831275720165,98.97551440329215,10.006328956270245,9401635.807644399
ACCEDE05916,0.017350509762763977,0.566806972026825,-0.3139856923108231,3.8778741319444445,1.2778738642088714,-3.657334336635045,0.22852988591269846,0.4856516617063492,59.75007316468253,2.818106949682504,322492390.1600867
ACCEDE08745,0.000899612670764327,0.08384495973587036,-0.3016605722280799,4.756170555555555,1.8367174893877105,-4.424496061631944,0.37254999999999994,0.2071944444444444,127.03713055555558,9.299419103466526,78088266.65252425
ACCEDE06633,0.00033785795676521957,0.05719265341758728,-0.33247585245986766,4.597847355769232,1.1930954208117432,-4.190630655715812,0.26862179487179494,0.3845699786324787,39.03995192307692,3.508647373408725,77074821.05633464
ACCEDE01283,1.366305947303772,1.838104486465454,-0.33425881007684005,2.3929243248163634,1.7312103737289812,-3.402700071015982,0.7240604419959473,0.02607134941742655,186.34343496707191,47.48779867185109,416490.7620420934
ACCEDE08675,0.04601871594786644,0.27538833022117615,-0.41649230872003806,3.9423368055555557,1.3181830556269956,2.5155301043475116,0.2204108796296296,0.3913252314814815,73.88054108796298,1.022729345669252,44728315.118157946
