id,audio_harmonic,audio_engergy,audio_centroid,audio_contrast_low,audio_contrast_middle,audio_contrast_high,audio_zero_crossing_rate,audio_slience_rate
ACCEDE03518,0.012615561465548314,0.04146097972989082,1740.4502102354224,16.51056927162529,13.080679768858193,37.87974993004826,0.19641781327736318,0.46236559139784944
ACCEDE04874,0.013702190199663046,0.030023327097296715,959.4750641411143,17.904864277661314,19.54823434307939,46.10180967163972,0.07219171086582568,0.31683168316831684
ACCEDE01548,0.01333162541384203,0.040926914662122726,1369.2714760395447,13.276561986836324,17.991642006365442,44.18076015499815,0.14658742933417085,0.2826086956521739
ACCEDE07358,0.010821104845138622,0.0006376301171258092,919.4598472772125,16.356076550021736,10.368429054580787,42.071551757526045,0.11032576650943396,0.9918032786885246
ACCEDE08050,0.010750628006982586,0.035695936530828476,1589.3275283153262,18.880157469125628,13.192728545855768,36.203997012018924,0.19827403192934784,0.6352941176470588
ACCEDE01934,0.012783671694185992,0.0730617493391037,1324.7160268990874,16.081895592564553,13.475970875364437,42.82273636543778,0.17130921378968253,0.13793103448275862
ACCEDE09105,0.013464800678541137,0.05791684240102768,915.6278091079118,16.354067518296585,17.580712057094807,40.020588636433104,0.08038429054054054,0.3411764705882353
ACCEDE00189,0.013777421080791868,0.05132729932665825,800.0936685326312,15.826148042676307,17.64719722034092,49.60510711524853,0.08316594904119318,0.012345679012345678
ACCEDE04487,0.013357519788918205,0.10562599450349808,733.532796348472,19.30987635415474,15.144304677320529,42.610225398764925,0.05239316641566265,0.008695652173913044
ACCEDE00254,0.011546562358958928,0.029097905382514,1604.9710643908743,13.913254690471753,10.870652318524767,32.66298291885301,0.20706646259014422,0.34375
ACCEDE02326,0.013329383886255925,0.04687633737921715,1292.8720418221765,16.3258689142551,18.968587270870465,38.74986571911407,0.09476216634114583,0.45454545454545453
ACCEDE05776,0.014511263073209976,0.06506118923425674,992.4909171382309,16.26047616820071,16.424044715560818,43.70147107027672,0.0931640625,0.13333333333333333
ACCEDE00040,0.00997939245916654,0.004132638219743967,1982.113322284452,15.01445809473476,11.601912222180953,28.666184155371536,0.29329268292682925,0.9894736842105263
ACCEDE04632,0.01294165671348442,0.029466945677995682,1739.6856539024748,17.19862430445855,14.075679404339805,35.55281481652428,0.2165763000723938,0.65
ACCEDE08809,0.012423312883435582,0.026519030332565308,1354.0994702493306,18.575711577835193,13.714616627879794,39.04809534821601,0.13417544157608696,0.5566037735849056
ACCEDE01644,0.0120175847730949,0.04820915311574936,1200.606432708971,22.48198781937017,14.176577285514195,41.19017435858937,0.12473726998730965,0.27472527472527475
ACCEDE09553,0.01481827622014538,0.03904351219534874,386.1323001024816,17.212199523072133,20.0873586704366,53.327030460412004,0.041661499669312166,0.022988505747126436
ACCEDE06967,0.011352454098163926,0.021932613104581833,591.972778611414,16.348461639662816,12.691903419375324,48.05890757314177,0.048736447704081635,0.5575221238938053
ACCEDE09743,0.010860162479313977,0.01783258467912674,2183.1403170497765,15.391186654421663,11.4459992376575,29.129407591497053,0.35277616060697115,0.7291666666666666
ACCEDE01111,0.011847449977433429,0.02475050836801529,941.9117684046995,17.764242212221646,17.797261318946305,38.475989701844036,0.059035081129807696,0.34375
ACCEDE03714,0.01466725043782837,0.10911956429481506,810.8987532678856,26.922537177271213,16.16350599920123,51.64183516321015,0.05364546962290503,0.0
ACCEDE07949,0.01039538301609492,0.07877793163061142,831.1334118513506,23.29228451211296,11.188316389327424,45.609078580690294,0.1048751971043578,0.009900990099009901
ACCEDE03915,0.011332365495872245,0.03331632912158966,1163.3790253073303,17.550692841550042,12.810387551505507,40.953634551994746,0.13533483684392264,0.7108433734939759
ACCEDE07581,0.012533849857078382,0.023734798654913902,1441.325769157635,14.224471200640826,13.811061287592448,45.430956755794185,0.17405818058894232,0.4375
ACCEDE01501,0.012534861161634533,0.05447595566511154,1466.2217111919856,17.678136526666254,13.277602500938006,35.24752982093313,0.12042378270348837,0.06722689075630252
ACCEDE04718,0.010937650573383443,0.01518050953745842,1717.8320295922251,17.338024657681217,13.74601044128984,35.1473714049709,0.18902687948258196,0.7142857142857143
ACCEDE04881,0.015401109209739604,0.028661303222179413,750.7622421059649,18.472705703884692,21.122141108159582,51.96758941184043,0.09602179276315789,0.3977272727272727
ACCEDE04007,0.010787950063325493,0.013648074120283127,937.8475814362903,18.034964450559613,11.72322683458745,40.60988714184155,0.10114195718930635,0.7875
ACCEDE01007,0.01155804282771754,0.008535695262253284,1475.8478942783388,15.92055753389873,14.93977687213809,37.147516848726895,0.17419046068948413,0.9051724137931034
ACCEDE00098,0.009805519339417644,0.005828973837196827,2239.866458677366,13.458729289248865,11.501455925019025,26.14807641938367,0.34787778501157407,0.94
