id,audio_harmonic,audio_engergy,audio_centroid,audio_contrast_low,audio_contrast_middle,audio_contrast_high,audio_zero_crossing_rate,audio_slience_rate
ACCEDE08888,0.012176545810139912,0.06052448973059654,1176.7869695354368,12.50461152520931,11.866028810077406,41.94379645969635,0.13773991511418268,0.03125
ACCEDE09087,0.011513882767739092,0.038589876145124435,1368.0972197885944,14.822529694459464,11.751154065145395,32.15531286935684,0.12280846537558686,0.5
ACCEDE09240,0.01285366931918656,0.03629632294178009,1141.107446394216,14.758940140598382,13.28423860616273,37.71123248850566,0.1102881135240113,0.5487804878048781
ACCEDE08541,0.01296370608168361,0.023417605087161064,1398.1225334148082,20.55716322580852,14.242462659357402,41.563352804896724,0.14381547407670456,0.6172839506172839
ACCEDE07139,0.011955331727611124,0.109590545296669,1225.2433817821911,21.54558370757908,17.28326870161657,39.75361290667166,0.13665087233744394,0.0
ACCEDE06430,0.014495287881018996,0.02318638563156128,854.5911693265331,15.295586383403325,14.815909690433823,47.94056620158427,0.08722582893192488,0.5918367346938775
ACCEDE07180,0.011040035565215243,0.09568335115909576,1366.5454889905782,15.205957601689049,16.64214321831891,38.668736379802304,0.13887088038340337,0.0
ACCEDE04498,0.012729623684679864,0.23726826906204224,1004.4735187723752,16.091560462492303,15.382323118608156,41.19865005402061,0.10294688831676137,0.0
ACCEDE02915,0.012091002044989776,0.033308953046798706,1127.9651292079184,12.055847027319523,12.616863714403237,43.514368053432456,0.11292034646739131,0.19811320754716982
ACCEDE07031,0.010591672753834916,0.018619516864418983,1380.0495623300537,12.796427282308228,12.268996927828052,38.47003749303544,0.15664737782579788,0.813953488372093
ACCEDE06259,0.010482624061257547,0.006885172799229622,908.2823689112198,18.396390351109623,12.455994974340166,38.45962132184068,0.08242783524061033,0.8979591836734694
ACCEDE08792,0.012226375828580237,0.042934250086545944,1376.3831673328323,20.58613714836468,14.588332789403442,34.45343826082053,0.10406403940886699,0.0851063829787234
ACCEDE03459,0.01209761163032191,0.03537146374583244,1021.3957048947622,19.853721777452815,16.172673812416512,43.784543063887874,0.10944475446428571,0.5287356321839081
ACCEDE02823,0.012624135485015073,0.02305491454899311,1209.9525673818637,16.113314833787484,14.231340779166704,43.24489912050572,0.14954371910310735,0.5679012345679012
ACCEDE06268,0.011663885412320957,0.01296170148998499,875.8601890724075,16.79924903486612,14.808126565823388,41.42484884315379,0.08469184027777778,0.7980769230769231
ACCEDE04512,0.012484622481931416,0.06570521742105484,1296.393311400742,18.065510161364863,14.985008972796567,38.04953466951192,0.12427954580269608,0.0
ACCEDE02253,0.012138541217091067,0.0449589267373085,1021.2425197262272,20.473705210270197,15.064050625371744,45.04886021559408,0.09126379730504587,0.46
ACCEDE08701,0.01035525321239607,0.007032314781099558,2040.6062164492737,15.97109373480678,12.010241940851468,29.61071774267526,0.27651815368357485,0.9895833333333334
ACCEDE08879,0.01178214731585518,0.025100426748394966,569.9770785892288,14.496845679481243,11.196820815203752,46.11245715742295,0.033461137251420456,0.4444444444444444
ACCEDE00101,0.011896178803172314,0.016293460503220558,2342.5022215359395,11.136109928322293,11.826605524837733,33.084072007262264,0.3352714573732719,0.84
ACCEDE08208,0.01418827672267902,0.044393837451934814,978.7440248197445,22.493689568283035,14.39065659926444,39.67926095421842,0.06142109033842795,0.18867924528301888
ACCEDE09184,0.012157056021028421,0.055920980870723724,685.3587429093188,17.386622510297993,15.034929792644245,38.28237510714058,0.04951325261780105,0.5
ACCEDE04180,0.011682950025938095,0.0382964089512825,1323.7125730245407,18.98294419251954,13.356993028798236,37.138915442789276,0.14154491108425415,0.26506024096385544
ACCEDE04382,0.014339747790999755,0.06351877003908157,1176.3955131880898,19.818765493182983,16.173946964427707,42.79213374061536,0.1313417496219758,0.15789473684210525
ACCEDE06178,0.013535096231602782,0.020801210775971413,1070.7032045443552,15.874746095901168,14.847940069301485,46.02386333924926,0.1005431499677835,0.6067415730337079
ACCEDE07548,0.013480392156862746,0.010369005613029003,1434.5078360539803,14.807753275381922,13.239649942674523,38.99042898427588,0.15818359375,0.9130434782608695
ACCEDE08820,0.011700626959247649,0.024894950911402702,962.6841419505128,15.940510791045613,12.092135189072842,44.56345911727201,0.097365234375,0.6869565217391305
ACCEDE01180,0.012389380530973451,0.1930254101753235,1318.3395080152948,18.423902422623677,15.793151355875153,40.304966954795546,0.15038311298076923,0.0
ACCEDE09082,0.012351168868883404,0.05669437348842621,1077.835565739148,15.892271360801978,14.32735379101289,37.51512569703592,0.09722222222222222,0.46464646464646464
ACCEDE04929,0.011072123922206295,0.05128243565559387,1676.6283034581998,16.3662893010107,15.308267209879718,35.949381209072754,0.20671640198087432,0.5357142857142857
ACCEDE07743,0.011704720369420215,0.12078768014907837,1527.106291128276,19.920090513747613,14.94383771268665,32.213944075125184,0.12785764600409835,0.0
ACCEDE00429,0.012128177719195313,0.010185698978602886,1507.4454542473957,14.969842832298054,13.429810949244317,36.507833974283685,0.19025358606557377,0.9196428571428571
ACCEDE08526,0.012767057201929704,0.02239309251308441,894.9648725048094,17.958231814024387,16.163228862809483,44.560291554076926,0.07161171530837004,0.638095238095238
ACCEDE06853,0.010609908121335242,0.005320221185684204,1432.6286117851598,13.805232298117705,10.382011851274687,36.20927939815384,0.14905936762971697,0.9489795918367347
ACCEDE06372,0.012364312721063545,0.018064165487885475,1341.2207245514435,17.22735273319508,15.0422290642046,39.8363323138722,0.17386232368677043,0.6470588235294118
ACCEDE09758,0.016216216216216217,0.01375328004360199,764.5965654125699,18.5609378907191,20.69871570528331,49.08342197307158,0.06305338541666666,0.9759036144578314
ACCEDE07518,0.012869122131279088,0.02517477236688137,857.9394164940936,16.921313088598502,12.50481395316604,39.089773523710484,0.059247295673076926,0.5333333333333333
ACCEDE02674,0.012102786222981134,0.07250582426786423,1082.118581653289,11.298258994572144,12.540698255036544,40.68896754403311,0.11722282247340425,0.0
ACCEDE00249,0.011878679994522799,0.07558242231607437,1305.6068207104504,12.765546283468606,14.878883336111446,40.875309387853264,0.15769991812227074,0.14150943396226415
ACCEDE07168,0.011475201970800276,0.12830787897109985,715.7992134984867,13.407829635540029,14.503587399116176,43.265568285066955,0.06652153862847222,0.0
ACCEDE01959,0.012416748171952867,0.05972272902727127,1608.7501019387666,15.349019037581396,10.368557418792125,39.70180893899168,0.199951171875,0.18556701030927836
ACCEDE06856,0.012253774739451386,0.015308369882404804,1355.1320793709583,13.56337621337218,13.484036291497079,39.65711478887699,0.15614106075697212,0.7758620689655172
ACCEDE01552,0.011791630340017437,0.06013606861233711,1106.619029699952,14.395127385271921,13.654494144161456,42.80520497393902,0.10477701822916667,0.1927710843373494
ACCEDE03399,0.013632189186086557,0.04866150766611099,951.3177916625073,18.374749105049872,15.650483049411724,43.72268367893587,0.09460270579268293,0.43617021276595747
ACCEDE00298,0.012929026246311539,0.03396230563521385,1201.499794671272,12.801856655125944,15.423863168223514,37.769905335211256,0.12762028155940594,0.43010752688172044
ACCEDE05319,0.013468073056774742,0.032363373786211014,1254.9403504851402,15.085175127447938,16.46603587625718,39.40938469295557,0.14215391685520362,0.5490196078431373
ACCEDE01430,0.015197772657450077,0.07178627699613571,765.5911234395576,18.106235342155223,15.370001605969113,55.93547736798859,0.06855325137867647,0.0
ACCEDE08090,0.012626728110599079,0.06929546594619751,1425.6712111492814,19.670077399201798,10.802746849679195,40.77179323471074,0.16923535990918803,0.46296296296296297
ACCEDE07396,0.011781753329989412,0.008728541433811188,1485.137177748071,18.8541453184922,12.561744667674164,37.78716476549798,0.18129660866477273,0.8888888888888888
ACCEDE02960,0.011891455538996523,0.014417601749300957,1894.150372261219,12.920699731115466,12.522372271459036,31.231419972435894,0.2816581927910053,0.8620689655172413
ACCEDE08170,0.012973332594112102,0.03255470097064972,1274.1043224311484,21.769210187444195,18.15979021469589,41.83823889626462,0.10959293343926553,0.2716049382716049
ACCEDE09580,0.011797325214743939,0.025914369150996208,1687.224140679948,17.231825872843256,16.176278236506768,36.40699930981266,0.21330721416170634,0.7586206896551724
ACCEDE03198,0.012304879763746309,0.021693162620067596,991.9664116382066,14.805386706457888,12.873137839027757,44.2180832824979,0.09807227438340807,0.6504854368932039
ACCEDE05038,0.012867398076662604,0.027365634217858315,902.616565458879,22.579693563907135,15.686023239146301,52.60147289407069,0.10938768262987013,0.616822429906542
ACCEDE01239,0.015145537436436964,0.13109232485294342,279.36447995259715,25.15581153838172,15.291438198369615,62.748838648731585,0.02739830656424581,0.0
ACCEDE07237,0.011950554954521778,0.07521171867847443,667.7462500932937,21.478629824023958,17.545734992505935,51.012369747433546,0.07868589743589743,0.0
ACCEDE08525,0.013854011130718068,0.02686399780213833,904.8631195890613,19.826497660028977,12.24627379850373,51.36506934847549,0.09276709618506493,0.5
ACCEDE06728,0.013526492716503922,0.013103519566357136,1214.8327791292259,16.321975721745872,14.91549972318998,38.988683466807416,0.14206991390306123,0.8
ACCEDE04059,0.01438588007736944,0.008282613940536976,1005.4797921400578,10.5459037538376,13.742981534478282,49.6486448218706,0.10948746927668539,0.9878048780487805
ACCEDE05427,0.012672413793103448,0.1029171347618103,1127.5732807948025,16.80448127346054,13.323992089139931,41.05864945042499,0.17549609375,0.02608695652173913
ACCEDE05946,0.0140485312899106,0.034672148525714874,960.6165966803788,15.806194098131295,16.461863673274525,46.808220475276975,0.09652502828054299,0.4117647058823529
ACCEDE02672,0.01199909684217317,0.09879899024963379,988.3171808579954,11.178904395827365,12.41745637925553,41.59539274385899,0.09533557263049451,0.0
ACCEDE07970,0.013144342537642847,0.0341438427567482,957.6139790019793,19.835045295565696,15.565138838155892,45.25413830964699,0.09763671875,0.44565217391304346
ACCEDE00031,0.009332925336597308,0.005303060635924339,2191.472372052304,16.187429968677343,10.580538799923621,27.364531403551204,0.3452121159217877,0.9879518072289156
ACCEDE03224,0.00984701647514883,0.061942506581544876,1015.2967398877297,19.131615700523394,12.22415253154046,35.597117390220944,0.09370894980641593,0.0
ACCEDE03414,0.012980696154430765,0.04520867392420769,1693.1752099013377,27.887444667713982,19.387015437058913,37.9755296476857,0.17282686344844359,0.4369747899159664
ACCEDE01453,0.014699610041433098,0.11131840944290161,885.6789446497829,21.466649071776764,16.09075080206987,44.7583744791663,0.07706674063715953,0.04201680672268908
