id,optical_flow_mean,optical_flow_std,video_warmc,video_heavyl,video_activep,video_hards,video_darkProportion,video_lightPropertion,video_saturation,video_color_energy,video_color_std
ACCEDE00021,0.00027245833189226687,0.07283792644739151,-0.28906499965714927,3.460552178318136,1.8959274899411316,-3.9875342252010517,0.3469224924012158,0.169927811550152,108.68324151469099,5.805003494397391,60578324.45109792
ACCEDE03671,0.0010101974476128817,0.10061337053775787,-0.42245797348168745,4.0054963541666675,1.3293490517364634,-0.9295441503906254,0.35878125,0.5004895833333333,30.098666666666663,2.292936360522852,151574262.91330314
ACCEDE06018,0.036903057247400284,0.4134608805179596,-0.3133774352967384,4.659596731582127,1.7090104461547744,-4.57435323374283,0.3231906702898551,0.20822916666666666,60.03956068840578,3.9149027823948774,96801844.76266202
ACCEDE00817,0.028594426810741425,0.2831081449985504,-0.31691662639883994,4.189260300925928,1.5352947023435772,-3.675649822048611,0.3440439814814814,0.21807870370370377,74.13629166666666,2.879804712577022,207425700.1917536
ACCEDE03475,1.5816598306628293e-06,0.025222621858119965,-0.2763962877533646,1.2791354478854475,2.3250567560675997,-2.5681528530063695,0.4386724386724387,0.03553737928737929,158.18577256077256,30.734444721694032,1348523.0286381599
ACCEDE01823,0.0015659224009141326,0.22180911898612976,-0.2700615110251095,2.7818071095571093,2.068061301353974,-3.669282514750874,0.25796620046620045,0.21853729603729607,129.9389597902098,5.8207608513712,57723924.53980782
ACCEDE02842,0.06259289383888245,1.25824773311615,-0.4121010601886622,2.7617322180134694,2.1331258690545796,-1.9058633621369958,0.4574031986531985,0.16004629629629633,29.63274621212121,2.8920683143842654,57981266.15681508
ACCEDE00226,0.03217490762472153,0.6015746593475342,-0.3492839399793948,3.0657450396825405,1.654165594070457,-3.6191602296213627,0.6929563492063493,0.13951058201058203,175.74225529100528,3.5580092114576045,55897915.51037776
ACCEDE04370,0.00035014323657378554,0.12834984064102173,-0.43356850397368035,3.184394070095486,1.5295129645094505,2.9296038965860993,0.5365662977430555,0.33195746527777775,40.23715928819446,1.281868533218655,419950159.57294106
ACCEDE05342,1.2805466212739702e-05,0.06408531218767166,-0.37803441233097024,2.1076093597262955,1.7603407801196957,-1.4910934496660937,0.8494130197759232,0.0286041243702534,116.1370098315663,3.302269322685551,20130027.21431214
ACCEDE05767,0.0054066902957856655,0.6278117299079895,-0.3007004776759344,3.3143613040123445,2.2247969982473643,-3.95334848391686,0.2998488940329218,0.13840663580246912,143.3097260802469,10.908243616251307,29973188.84664922
ACCEDE07315,0.01095489040017128,0.5822443962097168,-0.2650689243772803,2.8184971237956393,2.0737641209043924,-3.743052652169435,0.4106372020791074,0.14645585065922917,114.47190907074038,2.5331437929522953,165965856.0545976
ACCEDE09634,0.8919538259506226,1.1573574542999268,-0.35585121271532133,2.9034773504273512,1.6622012821705567,-3.0772421427617527,0.765130341880342,0.059489316239316234,123.6062457264957,9.589936204545108,40963985.8894666
ACCEDE04894,0.009763254784047604,0.8977059721946716,-0.35124707813095957,2.080195990668403,2.3910921933478133,-3.106730309097855,0.360304542824074,0.11146918402777777,65.95836407696758,5.204576541712276,33722678.07245468
ACCEDE06791,0.05448278784751892,0.7186755537986755,-0.46692345317046535,2.5810013020833336,1.43936988357089,3.9521224514431412,0.8992756558641979,0.018799672067901233,41.99458767361111,1.592039291715512,4918199.957704627
ACCEDE04848,0.00019125736434943974,0.06362789869308472,-0.3515563168803712,5.383534955748037,1.1523901845199866,-5.13539882051772,0.067904117602657,0.5673179442179953,42.682600675573674,3.220781491008736,53398013.08292707
ACCEDE01818,9.982924893847667e-06,0.015081936493515968,-0.261816920972444,3.7417190448440456,1.2845888971402013,-4.0899137917204325,0.0758512321012321,0.6359751359751357,80.8283071095571,2.5339214407218,102601397.84903093
ACCEDE04601,0.0011489774333313107,0.23883450031280518,-0.33141038547738666,3.369928356481482,1.8022155592883236,-1.3774458919270838,0.49937037037037046,0.17174537037037038,71.70708796296296,3.3890205260720148,91806936.97442697
ACCEDE05974,0.2586372494697571,0.6327011585235596,-0.32661030919496076,2.662513374485597,1.8438010808053904,-2.2224359479488176,0.6140888631687242,0.08832175925925927,99.26697080761318,2.9245965531515035,132336709.10126016
ACCEDE02364,0.010509971529245377,0.25213390588760376,-0.3067238747690305,4.878813700918964,2.547438304268274,-4.823777773426622,0.39269702032859916,0.46735588972431086,104.20858395989974,5.860103470831085,26458760.052018207
ACCEDE04972,0.0011494657956063747,0.36947208642959595,-0.2864360980929852,3.107077138573233,1.9377854120390823,-3.6362136990017357,0.43462121212121213,0.13324968434343434,108.21752604166669,4.403572938208051,93905411.48833169
ACCEDE00605,0.3153834640979767,0.6642354726791382,-0.33721893138984,2.037052744708995,2.138570185836985,-0.5429176647583216,0.5998319003527337,0.05066137566137565,71.76298087522045,5.538748203437363,36101281.035820015
ACCEDE07975,9.384355507791042e-06,0.006163041107356548,-0.30630493779630164,4.19853477685509,2.3924219591445044,-2.679203194808664,0.24547154234654225,0.2959826631701632,110.47796474358974,1.8982858410894459,185935594.98640016
ACCEDE05736,0.021339986473321915,0.43713364005088806,-0.30708372991101585,4.5293565538194445,2.068577071757846,-4.409871238425927,0.4015494791666667,0.08184751157407405,126.24176432291667,21.25481751033448,9582191.158774031
ACCEDE06194,0.00010760976874735206,0.440670371055603,-0.2801817255113939,4.576849898726853,1.111698077516718,-4.728313404450593,0.33926576967592587,0.2369024884259259,76.39173466435184,7.437451356510976,20705306.93539598
ACCEDE01133,4.63359356217552e-05,0.16631680727005005,-0.3323305136484413,4.064115358382936,1.7276338734872618,-3.6942010459294385,0.3509573412698412,0.21540922619047623,62.91822606646826,3.1520291504806237,156570137.440723
ACCEDE04941,0.013817125000059605,0.28962087631225586,-0.2897637173927644,1.0125268441659434,2.1295163303715423,-2.5987595420413543,0.5532520435474537,0.06229315863715279,110.16184714988425,23.077027091154097,537068.7012889852
ACCEDE00396,1.0061341527034529e-05,0.007070497144013643,-0.2727540434695681,3.87369476010101,1.3871960026085557,-4.357893580992215,0.22928030303030297,0.4633354377104378,134.4422685185185,31.037105436105307,6108917.169311673
ACCEDE03057,0.00031059302273206413,0.07094670087099075,-0.3519618999259496,2.5859242227177015,2.1349506627399184,-2.976025174578844,0.4370401337792642,0.09302923324662456,54.68574879227053,3.886144623217805,38598865.24063724
ACCEDE04263,1.9287999748485163e-05,0.01966100186109543,-0.3772733285786921,2.428630828373016,1.6852118436793904,-0.7232613575768853,0.7862003968253968,0.08814980158730158,64.43848214285714,2.802331878166968,36384949.66496631
ACCEDE09552,1.242034795723157e-05,0.053733132779598236,-0.3262544534206695,3.2409585748792282,1.9007544534804461,-3.8108026132246384,0.5458236714975847,0.10937198067632851,100.18094685990339,5.038523635274143,29821947.742040206
ACCEDE03325,6.37656485196203e-05,0.04073842987418175,-0.4286016961373404,0.9079813627730297,2.2679417391115613,-2.0801135038283483,0.020937203228869893,0.32093423551756883,34.346382359924014,3.3922303653405077,1156779.1731036236
ACCEDE07018,3.548879623413086,1.8395922183990479,-0.3693365375482169,3.520330118312758,2.13251347207739,-3.6443066271621007,0.62934670781893,0.15576903292181069,82.8427404835391,3.3013842927171044,32229012.85631449
ACCEDE01955,0.00540810264647007,0.24315741658210754,-0.4818730672275513,3.71917593676815,1.2352835978643026,6.625322899386873,0.37959601873536286,0.46440931563882387,20.746483866770753,0.4321602205854495,4628626.539207948
ACCEDE05365,0.00044693227391690016,0.12098506093025208,-0.3057878910307428,3.9228530011655023,1.8507384938695777,-3.75335081402972,0.2798951048951049,0.3167191142191143,86.39967657342658,3.6225609035029693,243390967.23673233
ACCEDE06565,1.8699389329412952e-05,0.017206070944666862,-0.3327740190349509,4.000382297722869,1.4011357224317071,-2.847505583060805,0.3561621850775194,0.38174358042635664,97.73630995639536,3.015045295949708,349254071.7452557
ACCEDE09767,0.000933334231376648,0.20564821362495422,-0.3186212760260242,2.1080699652777777,2.054296316163604,-2.8351091968936024,0.6100386904761904,0.06926289682539684,94.30325843253969,3.0698751501946866,70231426.94557987
ACCEDE06966,0.004150295630097389,2.242265224456787,-0.42281869310626635,2.14828122006705,1.8671962084551974,-0.7113017810105369,0.6297198275862069,0.09910680076628352,58.69906609195403,2.291293959569506,15282493.910663443
ACCEDE00781,2.5039055347442627,1.5425598621368408,-0.3338776870115317,2.7521410493827165,2.177735559708195,-0.9870004017168202,0.4977669753086419,0.06218364197530862,86.88378395061729,9.079567729006838,10886748.187592197
ACCEDE05494,5.5363934734486975e-06,0.00818619690835476,-0.2874039335985266,4.146255369084363,1.4525152386419815,-4.365012898662552,0.3788329475308642,0.19745048868312753,82.39824845679014,5.376294636780866,31924071.9401593
ACCEDE02740,0.0093307513743639,0.7182387709617615,-0.3347938093627282,3.9632424603174603,1.9886590549147611,-3.7160642137896835,0.3518293650793651,0.14912896825396826,54.748507936507934,5.717483937617691,35478640.76693263
ACCEDE07520,0.023929309099912643,0.46619176864624023,-0.3032939973937228,1.1604028769197492,2.194445021641333,-2.0028931919884285,0.40066515249837764,0.1052941812675752,100.19516547696303,4.075799809261652,58474325.86746398
ACCEDE03638,0.0015024020103737712,0.130160853266716,-0.3330128541030171,3.88559412202381,1.5881705094529217,-1.5315249883742565,0.4387202380952381,0.19477678571428572,67.95379464285715,3.022310920087992,157610085.02225924
ACCEDE01741,0.0015015649842098355,0.09788739681243896,-0.38512270982538305,2.6445216049382725,1.7867249447931448,-1.0387907250928086,0.4687392083225415,0.2806807390140725,43.11149421566088,2.5239470521861755,396819098.9275033
ACCEDE02366,0.0006191420834511518,0.18230682611465454,-0.3275029091298917,3.19908823708577,2.31198437141565,-3.723414578383894,0.4761299951267057,0.30549463937621835,104.75230263157893,5.421963171369477,26109359.060379703
ACCEDE02583,0.010296708904206753,0.36162739992141724,-0.3056893464481145,3.490163529829546,1.8810832659721017,-4.006587547718396,0.5028764204545454,0.0845205965909091,111.0057776988636,11.225142876555768,9091836.492227001
ACCEDE06950,0.009546160697937012,0.5280352830886841,-0.3779974702363348,3.0815664682539685,1.8846256077770498,-3.555147276475695,0.6631170634920635,0.12332390873015875,56.47628174603176,4.432074454391567,3394648.0454452964
ACCEDE00212,0.023055611178278923,0.3824836015701294,-0.29481571388108463,2.697691527777778,2.1620740192033305,-3.1668212317708333,0.5030333333333334,0.04659444444444444,149.28995,6.128388764881439,35346936.41636834
ACCEDE04959,0.00312993535771966,0.34979674220085144,-0.28285910520124347,3.8454551767676763,1.4100207210189017,-4.3138833984375,0.2751933396464646,0.3751878156565656,93.1051578282828,6.614499380613443,38417683.16773966
ACCEDE04034,0.1672622710466385,0.6413275599479675,-0.27718209835307245,5.653097493302719,1.1800330065900224,-5.431502231929295,0.02102468427095293,0.7306400688863377,50.411514542671256,2.673155890959355,73358754.69060303
ACCEDE04628,0.0010234741494059563,0.10514524579048157,-0.3362989064522874,1.7477823247354496,2.043242324748556,-1.9322763521709143,0.4972795758928572,0.07066127232142858,85.45335751488093,4.912601779820779,4309180.071005497
ACCEDE08571,0.0017114088404923677,0.1412002295255661,-0.3853939810268044,6.245178345959596,0.9504934313201449,-1.6894257763178666,0.06085227272727274,0.7634027777777778,45.46238952020202,1.8522456886008911,73966137.86078022
ACCEDE08990,0.0577927902340889,0.9054185152053833,-0.3170954177903948,3.2314891666666665,1.616982512743331,-3.5854744678819452,0.49187916666666665,0.2397256944444444,84.97199236111112,2.443624831995213,421048516.9619722
ACCEDE02623,8.248096128227189e-05,0.1189032644033432,-0.27532414028710384,5.446132486979168,1.2870195638546729,-5.307764458211263,0.023343098958333332,0.5614095052083333,58.976529947916674,2.329399773857668,99138014.99733962
ACCEDE07122,0.00389668601565063,0.2839244306087494,-0.2750488631672744,2.1874279097339446,1.8381119667621246,-3.1970986964723505,0.5315740294188571,0.10322220882565711,173.4703651233824,2.820478755462493,131474444.474426
ACCEDE08853,0.009360936470329762,0.45324739813804626,-0.3772799664268744,3.797430713383839,1.5138596942859017,-0.9180286912089648,0.2519349747474747,0.4309374999999999,46.42098484848485,1.871070229149783,860226467.0623507
ACCEDE04233,0.0110248988494277,0.6040130853652954,-0.3756465030392369,2.5596538888888887,1.609341308309512,0.30894336545138795,0.8120944444444445,0.07055555555555555,151.94869722222222,3.114842689343369,79517118.37725477
ACCEDE09068,0.047130052000284195,0.4810803532600403,-0.30632709372414546,1.7693004807692305,1.7500764252220269,-3.0545052913828803,0.6790638354700853,0.015615651709401712,197.66198183760687,35.67316345693241,855303.90475512
ACCEDE03524,0.0009524418856017292,0.0535430870950222,-0.3648700082345426,3.727974842392456,1.1932791314391775,-1.3027534633926687,0.5836147753761389,0.19245669103623653,81.88004940135622,5.800967409527583,28890176.893867537
ACCEDE06394,0.003150010947138071,0.12037722766399384,-0.35060285738329866,1.8711207818930045,1.7123222272791938,-3.009189106867284,0.9673353909465021,0.006549382716049383,144.60597325102881,26.23338357325755,380677.7729953758
ACCEDE01840,0.0002937912940979004,0.15322501957416534,-0.3434746044262166,4.376474459134616,1.3574252189619975,-3.003696033027845,0.04287860576923078,0.5899298878205128,33.301139823717946,5.265177759519018,37724378.473242044
ACCEDE01295,0.16161487996578217,1.3096024990081787,-0.28902338820723145,2.464422927748227,2.048153452390325,-3.450346231230608,0.5552979932301741,0.10287163523533205,189.55032438749197,14.439884905342327,11785206.035036802
ACCEDE02210,0.005407513119280338,0.5267055630683899,-0.2794999232159777,2.0008480837510447,2.3386571891591745,-3.1402890094702904,0.4674890350877193,0.10345655806182122,109.69053623642436,12.461996405997256,2765661.6185812107
ACCEDE04658,0.007480829954147339,0.6105527877807617,-0.31784250510923867,1.5169602570710359,1.9644263405189661,-2.8126763004726834,0.7575898347077548,0.028856065538194444,99.47891009295428,9.80806775152631,5189579.1866678605
ACCEDE09603,8.097708814602811e-06,0.07666420936584473,-0.2618848663462689,1.9498782608695655,2.2235544089127237,-3.188642649456522,0.5953888888888891,0.08118840579710145,133.11575120772946,7.275068421806173,33709128.6697393
