id,audio_harmonic,audio_engergy,audio_centroid,audio_contrast_low,audio_contrast_middle,audio_contrast_high,audio_zero_crossing_rate,audio_slience_rate
ACCEDE00021,0.010383453599597248,0.0114559605717659,1965.843744535583,14.97522672893545,11.182800492525924,27.574429694033242,0.2394693140040107,0.8953488372093024
ACCEDE03671,0.012591289633060207,0.08490019291639328,1257.1419256190486,14.268528797224208,15.840752665764331,42.66730121676213,0.14839311079545456,0.07407407407407407
ACCEDE06018,0.012729871735435017,0.029378367587924004,1162.1014863207802,13.767537929856278,13.096315987234583,40.0171816861148,0.1287042025862069,0.5376344086021505
ACCEDE00817,0.01134711042359458,0.011382540687918663,1147.6310656001049,19.032702493802496,15.356400423474073,42.389524630238206,0.14589427206753555,0.9278350515463918
ACCEDE03475,0.01339244195058437,0.041142936795949936,771.4012596418643,18.98465075890447,14.669083847943325,43.50992262375725,0.0632581208881579,0.28735632183908044
ACCEDE01823,0.013386497098578825,0.04679550230503082,1308.0722786342703,23.141083247008282,13.918970815022035,40.93481024867465,0.121875,0.18269230769230768
ACCEDE02842,0.01200374654923097,0.032340046018362045,849.5895595713863,18.364295904483242,13.785307385466792,43.98750160362495,0.07759158350840337,0.4636363636363636
ACCEDE00226,0.014441484934243383,0.08291477710008621,1495.3114168187458,11.471999350297539,16.803177071416954,42.43094420807452,0.11932762632978723,0.05747126436781609
ACCEDE04370,0.011970066368684817,0.39611372351646423,1501.3647571895967,15.915549520936548,12.236331621370905,32.27119322701922,0.1377460430194805,0.0
ACCEDE05342,0.012963683986974374,0.018440119922161102,1152.833880062742,21.486916522699044,20.43221587348826,49.473616412669955,0.13269761029411764,0.7843137254901961
ACCEDE05767,0.013208382526564345,0.054675210267305374,1227.3603294648863,19.230006464724593,13.970851556562204,38.657057253954456,0.152037297332636,0.32727272727272727
ACCEDE07315,0.010501487335116133,0.0019469833932816982,1282.9096696989823,13.77073052423348,11.838152012678083,40.237091980523466,0.1404641103927203,0.9916666666666667
ACCEDE09634,0.011292956669793948,0.016667969524860382,1153.3059059591694,15.640663354986092,11.330921865756741,42.165869952546494,0.15980685763888888,0.7211538461538461
ACCEDE04894,0.012417054381816795,0.057145003229379654,1644.9742430005126,16.674956983013182,13.302101128650419,37.32774399286404,0.20307940175097275,0.3305084745762712
ACCEDE06791,0.010323903808047865,0.025785017758607864,1396.1213016460442,14.652673914220726,11.146851620030805,38.184515830959434,0.1489142470472441,0.6495726495726496
ACCEDE04848,0.011873768466619703,0.01316514890640974,1930.6948835842652,13.944146835360556,17.241205950921906,34.11143255686769,0.2589619954427083,0.7840909090909091
ACCEDE01818,0.0121152040070959,0.05537384748458862,1726.3991027013237,21.637871832642375,13.095258842485686,38.59510534852618,0.22582488364361702,0.16279069767441862
ACCEDE04601,0.011908420405654579,0.03025452420115471,1609.3951587247786,16.555412479481774,12.184802369407329,35.14407942915879,0.1865445006127451,0.576271186440678
ACCEDE05974,0.013679670400412,0.02352970279753208,967.2353055850035,15.542705092014726,15.811860140396464,40.86144790534299,0.08629115226337448,0.5625
ACCEDE02364,0.013073374719779273,0.0410844162106514,1502.1458525496355,16.666085342617254,13.081974280129899,38.56684922422249,0.17842387105082416,0.25
ACCEDE04972,0.012600889474551145,0.031626876443624496,1672.4043516313018,13.21193833127909,12.565502427216803,45.69078281341765,0.22000925164473684,0.5681818181818182
ACCEDE00605,0.010887285060088967,0.00431162491440773,1798.9010281081626,15.086245547240884,12.493807119704153,32.07392622695496,0.2209012977248954,0.9636363636363636
ACCEDE07975,0.01268431440845234,0.03452899679541588,1746.9295287069885,16.110526695487525,17.466031503056968,37.30054617973074,0.23914178527227722,0.5161290322580645
ACCEDE05736,0.011799464843169318,0.031173063442111015,1002.360921518445,17.793901699059507,12.542714665294564,38.64923554344822,0.0840676836492891,0.7319587628865979
ACCEDE06194,0.013620968929465469,0.01955922693014145,924.1453293729378,17.901325392261185,15.144642395569525,45.885690488675,0.09016927083333333,0.6020408163265306
ACCEDE01133,0.013173971306952546,0.11264315992593765,1275.8866328010429,15.166541821795176,12.999180846377225,39.69204729971275,0.15079057396356785,0.05434782608695652
ACCEDE04941,0.01212916379562595,0.026255205273628235,1117.8320548291333,18.95118809853771,21.773130538731124,44.992911186041404,0.09288666213768115,0.3333333333333333
ACCEDE00396,0.012464983672860482,0.04282151535153389,870.9861431996583,23.103257695888615,19.440642362867873,41.043063433297164,0.0471729343220339,0.4036697247706422
ACCEDE03057,0.013420799229658161,0.06333104521036148,843.9988386344149,23.50970724039632,20.703196058769567,51.1805429107775,0.05216346153846154,0.0
ACCEDE04263,0.011896190600863988,0.06236511468887329,1520.5472450935438,13.49202824599057,14.89118314879017,37.37138999875223,0.18980656707635984,0.3090909090909091
ACCEDE09552,0.011775599347812958,0.00918278656899929,775.1112560624666,15.047565865766376,13.428649322405768,42.01665095339927,0.07474459134615384,0.8666666666666667
ACCEDE03325,0.011335258311222101,0.025074565783143044,1070.9978592190382,19.292971627017415,15.843393407537413,35.52744792777052,0.0854540772699005,0.44086021505376344
ACCEDE07018,0.012361261369555636,0.03976760432124138,1312.4683236351311,15.620973290094813,15.207805907729908,44.27386475942375,0.22758163060897435,0.1
ACCEDE01955,0.012655040491256,0.04186611995100975,1675.0383231649218,21.935189425381814,16.57109262265402,35.51046888113765,0.12103296810165975,0.1891891891891892
ACCEDE05365,0.012769518344635716,0.04309719055891037,1013.2633806339653,18.050547483460807,14.646749570502124,42.882432433011125,0.09955240885416666,0.21686746987951808
ACCEDE06565,0.015284757118927973,0.03670163452625275,520.4436589790267,18.295110405696832,15.090784084732194,66.0393952163449,0.07312841322815535,0.08421052631578947
ACCEDE09767,0.013869099244207657,0.01854836195707321,961.1187032901836,18.37003917104281,17.293712396351328,52.11056742495688,0.10683902544466403,0.7692307692307693
ACCEDE06966,0.010897349656935288,0.04505443200469017,929.0861189687016,14.792346665228928,14.846662794218492,43.88240910655139,0.10395364200367647,0.0851063829787234
ACCEDE00781,0.013089955064333362,0.03190441057085991,934.5302518131477,15.134999198700184,13.162918149890109,45.938767846997365,0.10312965029761904,0.21649484536082475
