id,optical_flow_mean,optical_flow_std,video_warmc,video_heavyl,video_activep,video_hards,video_darkProportion,video_lightPropertion,video_saturation,video_color_energy,video_color_std
ACCEDE03518,0.0015730466693639755,0.036517009139060974,-0.3709842346224072,3.0788577138441267,1.728719089130786,-3.097076057858582,0.43692991790817876,0.21265962298571,53.68727513428601,3.8541326104307667,129754389.85890023
ACCEDE04874,0.14697234332561493,1.4204572439193726,-0.30817139043176367,2.5355832352597494,2.4290649701676648,-3.2951899953988883,0.3291766826923077,0.10510253906249999,75.20620075454062,8.078355453472334,26128057.25478423
ACCEDE01548,0.7560299634933472,1.9227174520492554,-0.2620927552472068,3.7072195425724646,2.1886050976441265,-4.246282503491093,0.2457065217391304,0.2030442330917874,168.31195954106278,18.638317781072278,3303167.875709908
ACCEDE07358,2.2959759007790126e-05,0.02533390000462532,-0.2861577255984956,3.8411001455269607,1.3412036813159198,-4.328493017338772,0.2892233455882353,0.4775283394607844,87.05555376838234,7.5133121648769725,55735194.57769103
ACCEDE08050,2.720794100241619e-06,0.012214992195367813,-0.40483060704710955,2.133663311298077,1.7340031641248514,0.4014447509765621,0.7417998798076924,0.02502103365384615,64.57728966346154,2.5178553856374624,15784252.304250188
ACCEDE01934,0.06292310357093811,1.3446253538131714,-0.41452380337347416,3.2577544019429263,1.3816943883715649,-1.6277515520643602,0.7423800850030358,0.1310655737704918,107.61204007285976,16.79099044923252,340904.4589635403
ACCEDE09105,0.12937268614768982,0.9057522416114807,-0.2655788981727815,1.6331559193121694,2.194676464262019,-2.9449358757543815,0.4264442791005291,0.029901620370370363,128.05194113756613,20.282786139347355,54574966.75537103
ACCEDE00189,0.3614010810852051,0.964847207069397,-0.31803294016175654,5.122584027777778,1.9516938373698995,-4.978437216796875,0.30921180555555555,0.2031527777777778,91.95495138888887,2.704722372252294,159323358.88668495
ACCEDE04487,0.06915576010942459,0.798439085483551,-0.3721498649291722,2.9250464379370626,1.494989952887687,-1.552443181818182,0.6453858641358643,0.2329909673659674,97.59400495337995,5.503065940671377,93706815.50306375
ACCEDE00254,0.029861411079764366,0.6808342933654785,-0.3090697455724806,3.949993055555556,2.33907095037001,-4.241470419119867,0.3269836956521739,0.10425120772946857,86.78429951690823,3.350137846860911,90427894.57345302
