id,optical_flow_mean,optical_flow_std,video_warmc,video_heavyl,video_activep,video_hards,video_darkProportion,video_lightPropertion,video_saturation,video_color_energy,video_color_std
ACCEDE07290,0.00012197322939755395,0.06158885359764099,-0.2804990442792369,2.1118202039930556,2.334333834439772,-3.2866322055392807,0.3639691840277777,0.038336226851851854,138.4478291377315,2.822131782047576,92265709.86626275
ACCEDE09175,0.04091725870966911,0.6839686036109924,-0.26980457924651924,2.342451926256614,2.3118339470843465,-3.431815117600859,0.5069055886243385,0.05541749338624338,117.75948412698413,6.123576281412677,25093141.707713444
ACCEDE02832,0.010874530300498009,0.413798063993454,-0.3894975207071062,3.0576099950396833,1.7318126614415952,-2.9235989095052086,0.4809027777777777,0.16572420634920632,46.60658482142856,3.2740219845337135,83533476.63097334
ACCEDE03662,0.02138086035847664,0.17040564119815826,-0.3986485277619869,2.620187026515151,1.8878431246317264,-0.1394726858428035,0.6411837121212121,0.06511363636363637,55.083115530303026,2.1775744997941566,154782483.39401495
ACCEDE03293,0.0004026265814900398,0.07667563110589981,-0.3888513373673832,2.3136941038027996,1.7207071723468312,-2.2882257186377437,0.8209092035178993,0.039145918493744575,93.71709401709403,6.255073895617983,11162197.220653286
ACCEDE09302,0.00038577779196202755,0.061700381338596344,-0.3855161011683894,2.954849295190713,1.486877040696931,-2.5915828125000004,0.7253192371475953,0.13904228855721396,96.70336235489218,2.8147713716349023,96674772.56336266
ACCEDE00207,0.01024171244353056,0.3470291197299957,-0.30110573458870643,2.9671089743589745,1.7141910718523048,-3.6491908528645847,0.4006436965811967,0.23139957264957264,130.61631410256408,3.6385718927422728,240991846.20693666
ACCEDE01198,0.010965032503008842,0.308455228805542,-0.37522888768665147,5.159105735844017,1.396352196307124,-4.2539274213741995,0.2604647435897436,0.30492053952991455,45.27038995726495,2.6808605687341327,201089022.25930345
ACCEDE01486,0.00040175573667511344,0.04890913516283035,-0.3142264538960757,1.5020710409382287,1.8504666204016795,-2.844630728294059,0.20842742327117322,0.030469964063714054,127.40125109265738,5.277692011805381,2566704.635090283
ACCEDE08726,0.001507110195234418,0.1454443484544754,-0.2910718579961019,3.1997620192307688,1.7292949072756008,-3.869904599859775,0.5379326923076924,0.23957264957264954,110.66126869658117,3.8198330928325714,96574949.02290127
ACCEDE05890,0.0024788309819996357,0.2275296151638031,-0.2822257329909481,2.6785810284961684,2.1853009119252613,-3.3810769940957264,0.45569683908045994,0.11362907088122605,132.8552837643678,5.826203593605094,74429330.89028645
ACCEDE04799,0.007790696807205677,0.7986701726913452,-0.35664943376180447,2.291077256944444,2.147201768967652,-2.1345015058729384,0.45051106770833327,0.20449001736111108,72.08455946180555,7.341594974594294,3742041.896654892
ACCEDE06631,0.000281118496786803,0.1770370602607727,-0.32604469394935437,2.977232083333334,1.7967314557366896,-3.6944213029513895,0.335175,0.30358611111111106,48.8988888888889,2.6090519003914268,196992997.23089513
ACCEDE01497,0.031895365566015244,0.5957493782043457,-0.2877553533668608,4.624127415458937,1.9572390180820753,-4.730473327341864,0.28465806159420287,0.17774682971014497,75.21333257850242,5.776402309501624,24067653.592657406
ACCEDE03907,2.4639322873554192e-05,0.08194433152675629,-0.31408588288151496,3.540449754572352,1.4640905569517462,-3.125880262440884,0.3235526492738031,0.4949905863367402,89.9481828267886,5.13547521750469,101818593.49171242
